Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX4061777	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140938;SRR7140939	SRP145137	PRJNA464389	464389	SRS3278226	SAMN09083373	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541329	9083373	GSE114130	GSM3133348	30297527	ATCC 17978	OxyR-/- strain		
SRX4061778	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140940;SRR7140941	SRP145137	PRJNA464389	464389	SRS3278227	SAMN09083372	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541330	9083372	GSE114130	GSM3133349	30297527	ATCC 17978	OxyR-/- strain		
SRX4061779	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140942;SRR7140943	SRP145137	PRJNA464389	464389	SRS3278228	SAMN09083371	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541331	9083371	GSE114130	GSM3133350	30297527	ATCC 17978	OxyR-/- strain		
SRX4061780	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140944;SRR7140945	SRP145137	PRJNA464389	464389	SRS3278229	SAMN09083370	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541332	9083370	GSE114130	GSM3133351	30297527	ATCC 17978	MumR-/- strain		
SRX4061781	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140946;SRR7140947	SRP145137	PRJNA464389	464389	SRS3278230	SAMN09083369	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541333	9083369	GSE114130	GSM3133352	30297527	ATCC 17978	MumR-/- strain		
SRX4061782	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140948;SRR7140949	SRP145137	PRJNA464389	464389	SRS3278231	SAMN09083368	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541334	9083368	GSE114130	GSM3133353	30297527	ATCC 17978	MumR-/- strain		
SRX4061783	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140950;SRR7140951	SRP145137	PRJNA464389	464389	SRS3278232	SAMN09083367	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541335	9083367	GSE114130	GSM3133354	30297527	ATCC 17978	mumR-/- strain		
SRX4061784	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140952;SRR7140953	SRP145137	PRJNA464389	464389	SRS3278233	SAMN09083366	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541336	9083366	GSE114130	GSM3133355	30297527	ATCC 17978	mumR-/- strain		
SRX4061785	2018-11-13 15:37:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7140954;SRR7140955	SRP145137	PRJNA464389	464389	SRS3278234	SAMN09083365	SRA701743	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5541337	9083365	GSE114130	GSM3133356	30297527	ATCC 17978	mumR-/- strain		
SRX4167069	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262911	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653750	9356178				A118			
SRX4167070	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262910	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653751	9356178				A118			
SRX4167071	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262909	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653752	9356178				A118			
SRX4167072	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262908	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653753	9356178				A118			
SRX4167073	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262907	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653754	9356178				A118			
SRX4167074	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262906	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653755	9356178				A118			
SRX4167075	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262905	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653756	9356178				A118			
SRX4167076	2019-07-03 00:54:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7262904	SRP149770	PRJNA474613	474613	SRS3379184	SAMN09356178	SRA715261	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTO DE HIGIENE, UDELAR	0	0	5653757	9356178				A118			
SRX4242845	2019-07-19 01:11:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7369902	SRP150891	PRJNA476706	476706	SRS3438687	SAMN09453348	SRA725156	RNA-Seq	PCR	TRANSCRIPTOMIC		CHINESE PLA GENERAL HOSPITAL	0	0	5730230	9453348				GS1			
SRX4242846	2019-07-19 01:11:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7369901	SRP150891	PRJNA476706	476706	SRS3438688	SAMN09453347	SRA725156	RNA-Seq	PCR	TRANSCRIPTOMIC		CHINESE PLA GENERAL HOSPITAL	0	0	5730231	9453347				SS1			
SRX4243196	2019-03-01 10:26:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7370254	SRP150902	PRJNA476812	476812	SRS3438940	SAMN09459914	SRA725201	RNA-Seq	PCR	TRANSCRIPTOMIC		CHINESE PLA GENERAL HOSPITAL	0	0	5730581	9459914				ST1 aba			
SRX4243197	2019-03-01 10:26:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7370253	SRP150902	PRJNA476812	476812	SRS3438942	SAMN09459915	SRA725201	RNA-Seq	PCR	TRANSCRIPTOMIC		CHINESE PLA GENERAL HOSPITAL	0	0	5730582	9459915				GT1 aba			
SRX4339788	2019-07-19 01:11:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7470024	SRP151974	PRJNA479570	479570	SRS3500680	SAMN09580373	SRA733283	RNA-Seq	cDNA	TRANSCRIPTOMIC		ALLGENETICS	0	0	5892872	9580373				ATCC 17978	rsmG mutant		
SRX4339789	2019-07-19 01:11:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7470023	SRP151974	PRJNA479570	479570	SRS3500682	SAMN09580374	SRA733283	RNA-Seq	cDNA	TRANSCRIPTOMIC		ALLGENETICS	0	0	5892873	9580374				ATCC 17978	rsmG mutant		
SRX4339790	2019-07-19 01:11:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7470022	SRP151974	PRJNA479570	479570	SRS3500681	SAMN09580371	SRA733283	RNA-Seq	cDNA	TRANSCRIPTOMIC		ALLGENETICS	0	0	5892874	9580371				ATCC 17978	wild-type		
SRX4339791	2019-07-19 01:11:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7470021	SRP151974	PRJNA479570	479570	SRS3500683	SAMN09580372	SRA733283	RNA-Seq	cDNA	TRANSCRIPTOMIC		ALLGENETICS	0	0	5892875	9580372				ATCC 17978	wild-type		
SRX4341804	2019-08-05 00:27:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472171	SRP152090	PRJNA479736	479736	SRS3502418	SAMN09603722	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897500	9603722				MAR002	rifampin-resistant spontaneous mutant Rif7		
SRX4341805	2019-08-05 00:27:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472170	SRP152090	PRJNA479736	479736	SRS3502421	SAMN09603724	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897501	9603724				MAR002	rifampin-resistant spontaneous mutant Rif11		
SRX4341806	2019-08-05 00:27:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472169	SRP152090	PRJNA479736	479736	SRS3502419	SAMN09603723	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897502	9603723				MAR002	rifampin-resistant spontaneous mutant Rif11		
SRX4341807	2019-08-05 00:27:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472168	SRP152090	PRJNA479736	479736	SRS3502420	SAMN09603728	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897503	9603728				MAR002	rifampin-resistant spontaneous mutant Rif12		
SRX4341808	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472167	SRP152090	PRJNA479736	479736	SRS3502422	SAMN09603727	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897504	9603727				MAR002	rifampin-resistant spontaneous mutant Rif12		
SRX4341809	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472166	SRP152090	PRJNA479736	479736	SRS3502423	SAMN09603720	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897505	9603720				MAR002	rifampin-resistant spontaneous mutant Rif7		
SRX4341810	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472165	SRP152090	PRJNA479736	479736	SRS3502424	SAMN09603719	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897506	9603719				MAR002	wild-type		
SRX4341811	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472164	SRP152090	PRJNA479736	479736	SRS3502425	SAMN09603718	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897507	9603718				MAR002	wild-type		
SRX4341812	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472163	SRP152090	PRJNA479736	479736	SRS3502426	SAMN09603717	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897508	9603717				MAR002	wild-type		
SRX4341813	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472162	SRP152090	PRJNA479736	479736	SRS3502427	SAMN09603721	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897509	9603721				MAR002	rifampin-resistant spontaneous mutant Rif7		
SRX4341814	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472161	SRP152090	PRJNA479736	479736	SRS3502429	SAMN09603726	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897510	9603726				MAR002	rifampin-resistant spontaneous mutant Rif12		
SRX4341815	2019-08-05 00:27:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7472160	SRP152090	PRJNA479736	479736	SRS3502428	SAMN09603725	SRA733549	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITAT AUTONOMA DE BARCELONA	0	0	5897511	9603725				MAR002	rifampin-resistant spontaneous mutant Rif11		
SRX4380800	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510521	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945718	9638172				AB1			
SRX4380802	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510519	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945720	9638172				AB1			
SRX4380803	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510518	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945721	9638172				AB1			
SRX4380804	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510517	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945722	9638172				AB1			
SRX4380805	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510516	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945723	9638172				AB1			
SRX4380806	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510515	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945724	9638172				AB1			
SRX4380807	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510514	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945725	9638172				AB1			
SRX4380808	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510513	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945726	9638172				AB1			
SRX4380809	2019-06-30 00:54:56	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7510512	SRP153067	PRJNA480526	480526	SRS3537160	SAMN09638172	SRA737714	RNA-Seq	cDNA	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	5945727	9638172				AB1			
SRX4488546	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624653	SRP155796	PRJNA483526	483526	SRS3612258	SAMN09742705	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080307	9742705				AB5075-UW			
SRX4488547	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624652	SRP155796	PRJNA483526	483526	SRS3612259	SAMN09742704	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080308	9742704				AB5075-UW			
SRX4488548	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624651	SRP155796	PRJNA483526	483526	SRS3612260	SAMN09742707	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080309	9742707				AB5075-UW			
SRX4488549	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624650	SRP155796	PRJNA483526	483526	SRS3612261	SAMN09742706	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080310	9742706				AB5075-UW			
SRX4488550	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624649	SRP155796	PRJNA483526	483526	SRS3612262	SAMN09742709	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080311	9742709				AB5075-UW			
SRX4488551	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624648	SRP155796	PRJNA483526	483526	SRS3612263	SAMN09742708	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080312	9742708				AB5075-UW			
SRX4488552	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624647	SRP155796	PRJNA483526	483526	SRS3612264	SAMN09742711	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080313	9742711				AB5075-UW			
SRX4488553	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624646	SRP155796	PRJNA483526	483526	SRS3612265	SAMN09742710	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080314	9742710				AB5075-UW			
SRX4488554	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624645	SRP155796	PRJNA483526	483526	SRS3612266	SAMN09742713	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080315	9742713				AB5075-UW			
SRX4488555	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624644	SRP155796	PRJNA483526	483526	SRS3612267	SAMN09742712	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080316	9742712				AB5075-UW			
SRX4488556	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624643	SRP155796	PRJNA483526	483526	SRS3612268	SAMN09742715	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080317	9742715				AB5075-UW			
SRX4488557	2019-08-30 00:28:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR7624642	SRP155796	PRJNA483526	483526	SRS3612269	SAMN09742714	SRA748252	RNA-Seq	unspecified	TRANSCRIPTOMIC		MACQUARIE UNIVERSITY	0	0	6080318	9742714				AB5075-UW			
SRX467540	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165107	SRP036862	PRJNA237343	237343	SRS556367	SAMN02629977	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647728	2629977				ATCC 17978	WT-		
SRX467541	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165108	SRP036862	PRJNA237343	237343	SRS556367	SAMN02629977	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647729	2629977				ATCC 17978	WT-		
SRX467542	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165109	SRP036862	PRJNA237343	237343	SRS556367	SAMN02629977	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647730	2629977				ATCC 17978	WT-		
SRX467543	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165110	SRP036862	PRJNA237343	237343	SRS556369	SAMN02629978	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647731	2629978				ATCC 17978	WT+		
SRX467544	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165111	SRP036862	PRJNA237343	237343	SRS556369	SAMN02629978	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647732	2629978				ATCC 17978	WT+		
SRX467545	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165112	SRP036862	PRJNA237343	237343	SRS556369	SAMN02629978	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647733	2629978				ATCC 17978	WT+		
SRX467546	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165113	SRP036862	PRJNA237343	237343	SRS556370	SAMN02629979	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647734	2629979				ATCC 17978	umuDAb-		
SRX467547	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165114	SRP036862	PRJNA237343	237343	SRS556370	SAMN02629979	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647735	2629979				ATCC 17978	umuDAb-		
SRX467548	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165115	SRP036862	PRJNA237343	237343	SRS556370	SAMN02629979	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647736	2629979				ATCC 17978	umuDAb-		
SRX467549	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165116	SRP036862	PRJNA237343	237343	SRS556371	SAMN02629980	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647737	2629980				ATCC 17978	umuDAb+		
SRX467550	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165117	SRP036862	PRJNA237343	237343	SRS556371	SAMN02629980	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647738	2629980				ATCC 17978	umuDAb+		
SRX467551	2014-05-04 00:00:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR1165118	SRP036862	PRJNA237343	237343	SRS556371	SAMN02629980	SRA137210	RNA-Seq	other	TRANSCRIPTOMIC		COFACTOR GENOMICS	0	0	647739	2629980				ATCC 17978	umuDAb+		
