Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,R1,R2,reference_sequence,project_name,condition_name,reference_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,notes,Title,Condition,additional_notes
Abaum_0011,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2501,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample3_S3_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample3_S3_R2_001.fastq.gz,AB5075,AB5075_med,LB,LB,AB5075,LB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0012,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2502,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample4_S4_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample4_S4_R2_001.fastq.gz,AB5075,AB5075_med,LB,LB,AB5075,LB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0013,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2503,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample5_S11_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample5_S11_R2_001.fastq.gz,AB5075,AB5075_med,M9+AA,LB,AB5075,M9+AA,0,0,0,0,0,0,0,0,0,0,0,0
Abaum_0014,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2504,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample6_S12_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample6_S12_R2_001.fastq.gz,AB5075,AB5075_med,M9+AA,LB,AB5075,M9+AA,0,0,0,0,0,0,0,0,0,0,0,0
Abaum_0015,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2505,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample7_S13_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample7_S13_R2_001.fastq.gz,AB5075,AB5075_med,M9-AA,LB,AB5075,M9-AA,0,0,0,0,0,0,0,0,0,0,0,0
Abaum_0016,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2506,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample8_S14_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-21-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample8_S14_R2_001.fastq.gz,AB5075,AB5075_med,M9-AA,LB,AB5075,M9-AA,0,0,0,0,0,0,0,0,0,0,0,0
Abaum_0017,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2507,SRR12494584,SRP278444,PRJNA658638,0,0,SAMN15880008,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,1,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_000,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,Azithromycin 0 ug/mL 1,0
Abaum_0018,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2508,SRR12494585,SRP278444,PRJNA658638,0,0,SAMN15880009�,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,2,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,preculture,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ PreCulture 2,0
Abaum_0019,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2509,SRR12494586,SRP278444,PRJNA658638,0,0,SAMN15880009,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,1,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,preculture,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ PreCulture 1,0
Abaum_0020,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2510,SRR12494587,SRP278444,PRJNA658638,0,0,SAMN15880010,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,2,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_040,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 40 ug/mL 2,0
Abaum_0021,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2511,SRR12494588,SRP278444,PRJNA658638,0,0,SAMN15880011,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,2,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_028,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 28 ug/mL 2,0
Abaum_0022,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2512,SRR12494589,SRP278444,PRJNA658638,0,0,SAMN15880007,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,2,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_003,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 0.3 ug/mL 2,0
Abaum_0023,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2513,SRR12494590,SRP278444,PRJNA658638,0,0,SAMN15880008,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,2,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_000,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 0 ug/mL 2,0
Abaum_0024,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2514,SRR12494591,SRP278444,PRJNA658638,0,0,SAMN15880010,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,1,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_040,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 40 ug/mL 1,0
Abaum_0025,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2515,SRR12494592,SRP278444,PRJNA658638,0,0,SAMN15880011�,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,1,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_028,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 28 ug/mL 1,0
Abaum_0026,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2516,SRR12494593,SRP278444,PRJNA658638,0,0,SAMN15880007,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,1,0,0,0,0,0,0,0,0,0,0,0,AB5075,AB5075_AZI,AZI_003,AZI_000,AB5075,CA-MHB,0,0,0,0,0,0,0,0,0,Response of Acinetobacter baumannii AB5075 to azirthomycin,w/ Azithromycin 0.3 ug/mL 1,0
ABNM001,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_2_hrs_rep_1_S14_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_2_hrs_rep_1_S14_L001_R2_001.fastq.gz,AB5075,growth,2h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.228,0,0,0,0
ABNM002,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_2_hrs_rep_2_S15_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_2_hrs_rep_2_S15_L001_R2_001.fastq.gz,AB5075,growth,2h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.171,0,0,0,0
ABNM003,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_4_hrs_rep_1_S16_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_4_hrs_rep_1_S16_L001_R2_001.fastq.gz,AB5075,growth,4h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.457,0,0,0,0
ABNM004,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_4_hrs_rep_2_S17_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_4_hrs_rep_2_S17_L001_R2_001.fastq.gz,AB5075,growth,4h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.368,0,0,0,0
ABNM005,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_6_hrs_rep_1_S18_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_6_hrs_rep_1_S18_L001_R2_001.fastq.gz,AB5075,growth,6h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.748,0,0,0,0
ABNM006,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_6_hrs_rep_2_S19_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_6_hrs_rep_2_S19_L001_R2_001.fastq.gz,AB5075,growth,6h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.653,0,0,0,0
ABNM007,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_8_hrs_rep_1_S20_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_8_hrs_rep_1_S20_L001_R2_001.fastq.gz,AB5075,growth,8h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.919,0,0,0,0
ABNM008,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_8_hrs_rep_2_S21_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_8_hrs_rep_2_S21_L001_R2_001.fastq.gz,AB5075,growth,8h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.868,0,0,0,0
ABNM009,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_10_hrs_rep_1_S22_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_10_hrs_rep_1_S22_L001_R2_001.fastq.gz,AB5075,growth,10h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,1.04,0,0,0,0
ABNM010,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,growth,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_10_hrs_rep_2_S23_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_Growth_phases_10_hrs_rep_2_S23_L001_R2_001.fastq.gz,AB5075,growth,10h,2h,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,1.003,0,0,0,0
ABNM011,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WT_rep_1_S24_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WT_rep_1_S24_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,WT,WT,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.445,0,0,0,0
ABNM012,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WT_rep_2__1_10_Dilution_S25_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WT_rep_2__1_10_Dilution_S25_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,WT,WT,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.454,0,0,0,0
ABNM013,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WTPLUSLL-37_rep_1_S26_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WTPLUSLL-37_rep_1_S26_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,WT+LL-37,WT,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.461,0,0,0,0
ABNM014,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WTPLUSLL-37_rep_2_S27_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_WTPLUSLL-37_rep_2_S27_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,WT+LL-37,WT,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.475,0,0,0,0
ABNM015,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJ_rep_1_S28_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJ_rep_1_S28_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,vacJ,WT,vacJKO,RPMI+10%LB,0,0,0,0,37,0,0,0.467,0,0,0,0
ABNM016,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJ_rep_2_S29_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJ_rep_2_S29_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,vacJ,WT,vacJKO,RPMI+10%LB,0,0,0,0,37,0,0,0.447,0,0,0,0
ABNM017,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJPLUSLL-37_rep_1_S30_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJPLUSLL-37_rep_1_S30_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,vacJ+LL-37,WT,vacJKO,RPMI+10%LB,0,0,0,0,37,0,0,0.458,0,0,0,0
ABNM018,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,vacJ_LL-37,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJPLUSLL-37_rep_2_S31_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_vacJ__LL-37_DELTAvacJPLUSLL-37_rep_2_S31_L001_R2_001.fastq.gz,AB5075,vacJ_LL-37,vacJ+LL-37,WT,vacJKO,RPMI+10%LB,0,0,0,0,37,0,0,0.479,0,0,0,0
ABNM019,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_0ug_ml_rep_1_S32_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_0ug_ml_rep_1_S32_L001_R2_001.fastq.gz,AB5075,H2O2,0ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.492,0,0,0,0
ABNM020,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_0ug_ml_rep_2_S33_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_0ug_ml_rep_2_S33_L001_R2_001.fastq.gz,AB5075,H2O2,0ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.47,0,0,0,0
ABNM021,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_1_25ug_ml_rep_1_S34_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_1_25ug_ml_rep_1_S34_L001_R2_001.fastq.gz,AB5075,H2O2,1.25ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.518,0,0,0,0
ABNM022,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_1_25ug_ml_rep_2_S35_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_1_25ug_ml_rep_2_S35_L001_R2_001.fastq.gz,AB5075,H2O2,1.25ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.475,0,0,0,0
ABNM023,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_2_5ug_ml_rep_1_S36_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_2_5ug_ml_rep_1_S36_L001_R2_001.fastq.gz,AB5075,H2O2,2.5ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.495,0,0,0,0
ABNM024,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_2_5ug_ml_rep_2_S37_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_2_5ug_ml_rep_2_S37_L001_R2_001.fastq.gz,AB5075,H2O2,2.5ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.453,0,0,0,0
ABNM025,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_5ug_ml_rep_1_S38_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_5ug_ml_rep_1_S38_L001_R2_001.fastq.gz,AB5075,H2O2,5ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.49,0,0,0,0
ABNM026,6/2/21 16:04,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina NovaSeq 6000,0,0,H2O2,0,0,0,0,RNA-Seq,0,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_5ug_ml_rep_2_S39_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2021-06-13-IGM-NovaSeq/UO1_HRS_AB5075_H202_5ug_ml_rep_2_S39_L001_R2_001.fastq.gz,AB5075,H2O2,5ug/ml,0ug/ml,AB5075,RPMI+10%LB,0,0,0,0,37,0,0,0.449,0,0,0,0
